doc_id,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,topic_cluster
b7b6cd14e5e741aa49c642fe,0.51377857,3.4739656,9.662408,5.4331217,1.3518207,8.416861,10.162607,9.503372,6.717889,8.720191,4.0584464,3.387726,5.0247025,3.955117,2.9977405,16
b92a9320a3d5840d66d7b5cb,1.2192763,3.391203,9.647809,3.8597634,1.0929542,7.9705367,10.849169,9.460975,6.478819,9.5077095,4.075924,3.7251053,4.8441534,5.531284,3.019588,22
b9c20ecf55d4116a820bc050,0.62284416,4.3516035,9.493925,4.6440125,0.931092,8.444546,10.57905,9.479746,6.7434545,9.485539,3.413374,3.2818074,5.95005,3.8739378,3.0377507,-1
bb48593b79c1bfd76957c0b4,1.3027418,4.536152,9.317269,3.6140532,1.2519466,8.510281,10.917516,9.285321,6.960309,8.462624,2.185447,2.7833784,6.7573905,4.8259296,4.0015287,32
bc483234a3524ae47f2fd263,1.2608912,3.478797,9.623481,3.669094,1.1553502,8.1573,10.60671,9.668245,6.301978,9.500383,4.1476984,3.6648407,5.006187,5.373947,2.9784565,22
bcb4eb6a5d19cbc5ce04a8e9,1.1554246,4.0608277,9.1363125,4.031284,0.2617311,8.748164,10.727841,9.592148,6.2008505,10.037602,3.3468616,2.9849172,5.899154,4.061417,3.0450993,11
bd56309e1122cb0750a6366d,1.2976307,4.155793,9.541338,3.9667194,1.024735,8.53844,9.876477,9.72199,6.267048,8.912153,2.6345346,2.6169655,6.160397,4.4627213,3.9700313,-1
bdaf43e9872ebe08004dc6f0,0.47831202,4.7972054,10.011885,4.923691,0.78640574,9.285917,9.794381,9.217261,6.876827,9.503122,3.0681214,3.6342223,5.885008,4.3482437,2.9769604,45
c03955c92981051d613ffd0f,0.8400372,4.4877067,9.310818,3.9175708,0.37347677,8.301407,11.683252,8.98151,6.749291,9.353195,2.750548,3.177246,5.5807467,4.4646797,3.2822478,25
c074094b31c5d3f48fb41168,2.0158823,4.2763805,9.034551,3.1308246,0.92292,8.616118,10.707877,9.822151,6.266591,9.544852,2.9445806,3.0770693,5.9858727,4.5591574,3.5141025,23
c165d65f2f6c5056ae6dbb12,1.1193401,3.419017,9.819691,3.8592768,1.2011667,8.039733,10.448779,9.610658,6.1873393,9.245672,3.9782987,3.6909502,4.915068,5.4544654,3.0454662,22
c2b798f6f1b2c471f8b006d2,0.62437797,4.2484493,9.552532,4.753663,1.1036001,8.423837,10.760773,9.374902,7.0942116,9.245412,3.4559393,3.4151697,6.0903234,4.0949283,3.0728838,35
c36ea7493f92ccd45956f506,1.2219517,3.550283,9.567767,3.6179872,1.0815657,8.0661745,10.7651,9.645099,6.401681,9.631168,4.1259975,3.6236558,5.0621934,5.37377,3.012473,22
c562d50a131358986855477a,1.1350372,3.387905,9.703649,3.7285955,1.1453748,7.9934506,10.7066,9.568313,6.3712907,9.425182,4.1250234,3.6582012,4.969561,5.547322,3.059311,22
c65bac6548d423e8eb25585c,0.93015796,4.360612,9.618679,4.894205,0.7877429,9.127605,10.206626,8.995198,6.756754,9.38179,2.9874985,3.3576941,5.59695,4.209515,3.1036952,46
c91a7e88ea4be59bf1350a4d,1.2835262,3.2721736,9.7773905,3.8999262,1.187622,7.9911923,10.59527,9.6085615,6.3125167,9.459203,4.2357087,3.8339708,4.7467217,5.596957,2.9161725,22
c91b03bdd2ea822edd1928ca,0.4974663,4.4929295,9.66817,4.535143,0.6585565,8.388247,10.868133,9.341797,6.8396993,9.412602,3.087467,3.5396562,5.6486583,4.3677177,3.071027,35
c98a929bd712816afa7cf8b1,1.907496,4.356006,8.952945,3.0455306,0.71956617,8.504031,10.925602,9.775637,6.336492,9.83185,2.997522,3.0557725,5.9675183,4.530682,3.4590318,23
c9be3659ca556424c99045c6,1.6152493,4.193759,9.35568,4.1172347,1.2435769,8.226808,9.797521,10.083918,6.5384674,9.352928,2.9818432,3.0781152,6.1503377,4.253974,3.736612,-1
c9fdd18a2f17ee7e9f45f6b9,0.8605214,4.2408047,9.775757,4.1720734,0.5136215,8.513147,10.002259,9.956371,6.1841455,10.529281,3.887021,3.8016953,5.243548,4.7921185,2.6788561,14
ca6bbb50e5b09fff0971e95d,1.044131,4.1600003,9.423336,4.5638895,1.2343268,8.662327,10.600328,8.924734,6.566167,9.266017,2.9370492,3.620955,5.208736,4.2565365,3.251248,50
cc1d3e01db76afb617af2d2b,1.4861827,4.0380864,9.603059,3.805863,0.9784591,8.2394285,9.7174015,9.992829,5.9389105,9.520016,3.037709,2.8810148,5.6733866,4.3046546,3.7900796,30
ce51793df076c3c6fc251cbb,1.608323,3.8385198,9.239347,3.9061317,0.4527299,8.269936,9.70804,10.438557,6.114166,9.787303,3.0019667,3.167881,5.716015,4.978094,3.5702553,27
ce6044e513521139ed9f87ab,1.4704381,3.8233109,9.369289,4.5821953,0.7144854,8.828214,10.926032,8.855235,6.7043977,9.477268,3.259887,3.2597558,5.447229,4.3991003,3.0884323,51
ceaba194fcb0a11ce0538415,1.4773251,3.826877,9.372202,4.5865197,0.71908516,8.832279,10.928223,8.843801,6.7034307,9.487988,3.260832,3.2728157,5.432041,4.3986387,3.078679,51
d04552a89c77ce0b9d33ab8e,1.2241944,3.5920186,9.547209,3.5775712,1.0642418,8.0205555,10.833326,9.638537,6.4477496,9.67583,4.107601,3.6064105,5.1051936,5.382826,3.0352473,22
d1cfb0e04ea23b19d611866b,1.0231029,4.489877,9.22232,4.1940565,0.77497107,8.133979,11.604117,8.915007,7.3204613,9.027401,2.3945951,3.1284585,5.853948,4.6742625,3.7061005,53
d1d03761fa4aacc5f476aa3b,2.0572684,4.2929115,8.868451,3.0434172,0.7385693,8.5505,10.8438425,9.839199,6.2273517,9.836144,2.9796753,3.066298,5.84119,4.478914,3.4556892,23
d1f87056fedb887ec0f448d1,0.93879706,4.3472776,9.561558,4.791875,0.6659383,9.100544,10.383317,8.929039,6.756602,9.397445,2.9789977,3.2612736,5.5561843,4.249024,3.110532,46
d511d6cd8958e16601cad050,0.92360795,4.5751605,9.348383,4.881857,0.4807283,8.371588,10.749676,9.300028,7.4350004,9.461339,2.3252976,3.3384273,5.8649254,4.7630577,3.6272085,41
d7e5ec721b05c50d6b8d9917,1.2363746,3.3132064,9.729301,3.805356,1.1653938,8.038431,10.49783,9.713325,6.258929,9.49338,4.2427826,3.718329,4.853184,5.4898643,2.9690862,22
d85b3166881012ac450d5296,1.338432,3.89321,9.448241,4.641195,0.85813713,8.693345,10.834407,8.821788,6.7376695,9.375462,3.2121973,3.3744037,5.214292,4.531829,3.1145139,51
d9041d61c88d5f9eb66370a3,1.1761267,4.324163,9.216971,3.8700643,0.94491374,8.1312685,10.715893,9.530623,6.588185,9.586393,3.0980742,3.026469,5.788024,4.263527,3.5249636,18
d9f87332f6bcfeed7b986882,1.4479167,3.9137075,8.760767,3.1171348,1.5753787,9.472821,10.81581,9.557004,7.1132197,9.163772,3.7039394,3.5835476,7.2882724,5.207459,3.0805123,7
dadbb6710b2cfcc34bf5fbdc,1.1153325,3.2819653,9.732623,3.8132463,1.164075,7.9741793,10.713126,9.526978,6.4173827,9.461723,4.247285,3.7029824,4.85313,5.6229544,3.0276117,22
dd0ea773657ec8443463b5ed,1.17118,3.931225,9.369179,4.560506,0.6514892,8.910605,10.888224,8.879334,6.576729,9.35826,3.1739912,3.2459176,5.423197,4.2618713,3.062164,51
dd72216afae148580e0805bb,1.0312209,4.140846,9.44167,4.5409193,1.426999,8.577421,10.624965,8.853221,6.522806,9.293203,3.0111005,3.7662816,4.9923153,4.21351,3.2132926,50
e0b63274400b1452a9b5f650,0.926124,4.3526654,9.608478,4.8840094,0.764348,9.139581,10.2361765,8.978388,6.7487526,9.3853655,2.9976978,3.334479,5.5974655,4.193983,3.094838,46
e1b5a77c302cffba09c680d4,1.2892439,3.93489,9.488925,4.6664147,0.90787625,8.668352,10.725754,8.877911,6.69362,9.347547,3.2022674,3.3862436,5.1801353,4.5021806,3.124615,51
e1d8e5f3df830909f4a88a21,1.5700221,3.6319423,9.508287,4.9774823,0.89811933,8.908811,10.535116,8.920151,7.04887,9.172058,3.0159993,3.5560071,5.4229198,5.044981,3.3564422,55
e6a65e1f103253c2c7f211c0,1.3330083,4.8601127,9.487192,4.9707403,0.4087403,9.008888,9.624043,9.720797,6.9406962,10.263238,2.7830648,3.4508057,5.736071,4.4253755,3.1699126,42
e7984e9a01763a9406c604d6,1.0901736,3.2901409,9.715221,3.8074806,1.1557937,7.9814234,10.7249975,9.524519,6.4414945,9.466004,4.243187,3.668053,4.890028,5.599074,3.056409,22
e7edb0aa0cbf8d8e1246f607,1.1699461,4.2360296,9.16652,3.8812594,0.9038321,8.098648,10.746852,9.5398445,6.4956803,9.615995,3.121325,3.0456746,5.6954336,4.2251816,3.4964385,18
ed2a2e013864579db3e18e68,1.7618937,3.9292004,9.557193,4.3685145,1.5625427,8.663021,10.286282,9.5725355,7.0731254,9.07036,3.5127742,3.3382351,6.4558077,4.4532504,3.337257,43
edc801f2d2639eb9a4d992be,1.18114,3.4641967,9.661477,3.7453845,1.1261194,8.087759,10.60104,9.654248,6.321832,9.497633,4.1390734,3.6256514,4.9659047,5.3791213,3.0214608,22
ee773f81b718709a0e23f120,0.5953304,4.7274613,9.956198,4.892819,0.77956384,9.254357,9.952713,9.129776,6.9093957,9.524906,3.04551,3.6761823,5.8146462,4.40178,2.9605227,45
eeb03859a5b4f20dc2a5b70f,0.5334585,4.2364817,9.559648,4.799612,1.0695775,8.380372,10.763049,9.402295,7.025266,9.27611,3.484576,3.4521706,5.987782,4.0337033,3.0249264,35
eebbf36420db1882d59d9d27,1.0857078,4.2391343,9.177457,3.8947718,0.8951484,7.99241,10.7940645,9.564285,6.5673227,9.635727,3.1751037,3.0526597,5.685169,4.266739,3.5038555,18
f025bfce08589c96cef1d026,1.1437348,3.4727297,9.801898,4.0962205,1.0649565,8.123634,10.258,9.735607,6.32706,9.514009,4.0749426,3.6838608,4.905607,5.3732233,3.0132012,22
f0b6b8147a3db52d30ef63f2,1.0896027,4.431062,10.051707,3.9299846,1.142372,8.257574,10.478505,9.268883,6.4810295,9.133535,2.8746278,3.297248,5.732218,4.8285465,3.5041227,19
f1546fd9c0292deb47b047cf,0.9387137,4.4059343,9.320648,4.160897,0.12214096,8.430881,11.27235,9.2153845,6.662711,9.713467,2.8160758,3.2449496,5.5604787,4.474558,3.197332,25
f188d62e785df2b9a924fdce,1.3744185,3.8769677,9.376435,4.623942,0.6759161,8.863704,10.869718,8.883068,6.6704125,9.490729,3.2459345,3.2587233,5.4414234,4.3381042,3.0632346,51
f28ab86df1441f6428314d98,1.0248281,4.4891057,9.221723,4.1872215,0.7717666,8.128288,11.619261,8.906533,7.313701,9.022722,2.3937643,3.1265838,5.8425794,4.6758137,3.7077925,53
f3117b78f15e806dc1f484ae,0.46346855,4.801252,10.016796,4.927221,0.79184055,9.299444,9.77928,9.217871,6.8744483,9.502217,3.0862403,3.6343489,5.879703,4.343193,2.9728065,45
f3155855d43a8b9645975a26,0.39219123,4.8532248,10.069242,4.9498105,0.75911343,9.325093,9.708764,9.25999,6.856939,9.516376,3.0792427,3.6497936,5.9169517,4.330259,2.9515743,45
f3c8758e8fe79e7cb26721a1,1.0643342,4.4063325,9.240401,3.9732237,0.78114814,8.007458,11.791524,8.81774,7.086783,8.889271,2.4572043,3.087273,5.5531726,4.7378945,3.710311,53
f5c6b08f556ed3f0ece0e92a,1.4822751,4.446476,9.162176,3.9296136,1.2230713,9.314421,10.955102,8.961625,7.3449116,8.788498,2.6105294,3.3228676,6.7954745,4.9986978,3.4536877,-1
f6376ff7c1a0c1bcba473a66,0.42928758,4.8269277,9.993011,4.944148,0.74992543,9.319166,9.741527,9.261333,6.8605614,9.525478,3.0883856,3.592982,5.904414,4.3071632,2.9811573,45
f64054d8b56d27b560f3943b,0.4083594,4.85769,10.043776,4.945621,0.7686574,9.336852,9.73327,9.232649,6.8820133,9.508374,3.0663893,3.6513674,5.9009933,4.331306,2.9567235,45
f66f198cb3d9fe6f7c342a67,1.0928606,4.191623,9.430701,4.6203203,0.71164817,8.514707,10.882994,9.0297575,7.0814567,8.784874,2.3669596,2.9826176,5.745882,4.706221,3.7638586,-1
f6a1fcc1b85f3f1c22d38403,1.2240185,3.55765,9.557241,3.6137726,1.0701934,8.066728,10.799446,9.623303,6.4198,9.649796,4.1212163,3.6240764,5.0583234,5.3800583,3.0123465,22
f72fe56137d92cd7f94335aa,0.93476653,4.119528,9.591613,5.0362473,0.709034,8.041797,10.393639,9.610957,7.3286343,9.623141,3.2553015,3.3305323,5.72579,4.791548,3.431811,39
f84ea7771a2723cd5168bbc9,1.2935566,4.208582,9.711278,4.645125,1.2961527,8.6102085,10.36912,9.374474,7.0438933,9.294038,3.4403045,3.3068535,6.21347,4.186974,3.211049,44
f8f0d3d2e67032c28c99fda4,0.88871694,3.8937495,9.21127,4.2133017,1.1126492,8.405728,11.1178055,9.286185,7.0628915,9.295633,3.442453,3.5915544,5.950506,4.784304,3.1725388,-1
f8f1b42799eddbc1c57197ad,1.0154988,4.498474,9.2159,4.188296,0.78586394,8.147161,11.599506,8.933063,7.3348913,9.029405,2.402587,3.1293945,5.884275,4.6579785,3.6929579,53
f98182de55041a60c890ee52,1.0123452,4.153815,9.437138,4.2793274,1.0120361,8.354591,10.917156,9.069184,6.550017,9.290039,3.1002588,3.3482847,5.387345,4.240532,3.2632563,18
fb5d77e16c36bd20d152808a,1.5963408,4.174413,9.371978,4.144381,1.251754,8.206878,9.772494,10.103934,6.517753,9.367063,3.0136688,3.0898726,6.1145196,4.2395387,3.7238493,-1
fb90f8e522c47cf0465b763f,1.5120957,4.9609175,9.758998,4.511931,1.2141882,9.367164,9.880809,9.502064,7.425519,9.214652,2.1193655,3.4299943,7.6539865,4.724262,3.5679283,5
fbebb8e373cf4c48d635b19e,0.26395857,4.9848537,10.142209,4.8905835,0.7882567,9.444418,9.647001,9.225701,6.8816075,9.444562,3.0471077,3.6850717,6.0003605,4.3790855,2.9380033,45
fcc04593d1a5a264daace136,1.4001509,3.8590431,9.515699,4.6186657,0.83254075,7.8580503,9.992453,10.169227,6.7121477,9.520491,3.2772481,2.7531486,6.091511,4.2659545,3.8447647,20
fcf82a17c88bcbd7f8fefd28,1.3730154,4.237072,9.569806,4.2169933,1.4491127,8.49702,11.289678,8.563508,7.0129366,9.156359,3.161168,3.6540244,5.3845973,4.753359,3.1473293,54
fd10fe58f9d02f6cb539103d,1.0769641,4.1718545,9.505435,4.7340617,0.69459385,9.022319,10.565832,8.851432,6.741894,9.3789625,3.0666487,3.253161,5.4546285,4.329671,3.102305,-1
fd455d5f69f033da3e3db828,1.9821781,4.392286,8.873368,3.067443,0.7782848,8.565099,10.904894,9.7431,6.3189607,9.824429,2.9165125,3.0433445,5.979174,4.4636197,3.4660623,23
fdb3c2227e7a333cfff33e9c,1.0926864,4.37054,9.20765,4.1348605,0.71106905,8.048703,11.693985,8.856477,7.2080517,9.051686,2.4462388,3.1186883,5.6541595,4.757594,3.718264,53
fed3e948cf7e807900da3322,1.2202624,3.5412984,9.555844,3.635042,1.0809205,8.105028,10.78311,9.607579,6.4117703,9.621918,4.1262264,3.6296883,5.0391374,5.3735914,3.000962,22
ffa994ac7160a28de299906c,1.2241734,3.4266057,9.66121,3.668668,1.1349721,8.033748,10.596265,9.734341,6.3004,9.564237,4.223669,3.67906,4.9712124,5.4646826,2.9794185,22
12971227109ea875d3b8ab88,1.152592,3.5837314,9.667307,4.9683013,1.5770854,8.191179,9.7366085,9.751255,6.6407256,8.794202,3.7681596,3.179292,5.1441345,4.291238,3.4989388,15
1915659eb7ba4ad925c271e6,1.1472452,4.0398264,9.499335,4.9419937,1.0534692,8.324787,10.612712,9.071507,7.088344,9.421776,2.8473642,3.6324797,5.518809,4.7406497,3.4782467,55
1cb96800dccf0ddd749d88e6,1.3469425,3.9555156,8.819176,3.2156298,1.4754367,9.47062,10.652925,9.66893,7.0102606,9.240445,3.6667743,3.5747666,7.2192345,5.1733384,3.0711057,7
2035a80c32240a32d6b3f64a,1.2142525,4.5137973,9.277018,3.5795767,1.0677946,8.7716675,10.312237,9.773762,6.692937,9.200325,2.7974567,2.8155758,7.042433,4.4782352,3.6757395,29
2d9c815f26ffd00af876fb0f,1.4268112,4.009771,9.109852,4.598261,0.20286547,8.010654,10.032524,10.296726,6.839952,10.351529,3.1393518,3.307257,5.874311,4.846159,3.4314394,47
3ae70b1ada20eb69d59a4319,0.9580327,3.6260576,9.313356,4.703888,-0.0017815329,7.9676223,9.759413,10.445286,6.403115,10.010996,3.1418674,3.142888,5.793678,4.851089,3.5813048,38
581255e3fce1408d81ca92d2,0.54813904,4.183143,9.598628,4.880815,1.1643124,8.391847,10.734584,9.361619,7.0281463,9.2061405,3.4931388,3.5484912,5.8719945,4.0678835,3.0064895,35
5f4ce956738cf25b1126c2c6,1.4427617,4.5114694,9.326884,3.761286,1.3891096,9.211999,10.041569,9.570669,6.869403,8.563739,2.4433546,2.8087165,7.263896,4.656704,3.8380947,34
61ea63ed5cd57d3b191b82a8,0.9513327,3.6238575,9.326515,4.72215,0.0038985147,7.953743,9.768645,10.434187,6.414064,10.001597,3.149358,3.1536837,5.7784653,4.8561316,3.576504,38
6b3d9dcf5f73633e42ab395a,0.95564437,3.6181483,9.319551,4.69642,0.0010587195,7.9640646,9.771695,10.445137,6.391798,10.007984,3.1574554,3.145235,5.785706,4.848973,3.5642173,38
772f881e3868c690890e67c1,1.5030282,4.94687,9.746347,4.450754,1.2482513,9.36795,9.921084,9.48825,7.412235,9.149792,2.1291182,3.4055483,7.664736,4.730753,3.5766516,5
8155ca030f639455fb2b4f32,0.9583392,4.4982395,9.629929,4.8788114,0.6766099,8.931203,9.975756,9.33049,6.6966186,9.66606,3.042608,3.2445927,5.730044,4.105044,3.1434548,-1
83baa21320ff7d4ad9ca6977,1.8565646,4.2385397,9.0253315,3.1623373,0.7911194,8.466331,10.813842,9.8058195,6.282123,9.821145,3.153227,3.1547487,5.8348923,4.5947075,3.383396,23
899a6a2584defba083f2dece,1.5827616,3.87217,9.330315,4.0467095,1.4382641,8.560336,10.8171425,9.0710745,6.7376657,8.67259,2.8025877,3.0567293,6.0747285,4.4791746,3.7639124,-1
94e890862d5cd08006def2ba,0.99382395,4.3536863,9.687995,4.3729753,0.58247614,8.519225,9.881179,9.828041,6.2940965,10.160995,3.414832,3.4145474,5.470924,4.464467,3.0697067,14
95c37cd34f394f7627e65432,1.5635926,3.909451,9.329833,3.9954078,1.4380721,8.587163,10.789231,9.100136,6.7108173,8.697037,2.8062704,3.0559814,6.1060214,4.464753,3.7478848,-1
99dbcd73498b066647addb4e,1.7004479,4.0979266,9.0475025,3.942896,0.7202034,8.127037,10.335173,10.096278,6.5277686,9.818405,3.0817811,3.0915914,5.8359256,4.4503455,3.5814934,-1
b46a474e9020bf9bd9fe56f8,1.3610433,3.7981737,9.629524,5.0363426,1.227209,8.678058,10.222767,9.246353,7.073767,8.769381,3.030241,3.3475063,5.524423,4.686238,3.578785,-1
c465d8e9f366d89b946abe51,0.99419075,4.374721,9.672143,4.426705,0.5792503,8.520772,9.866753,9.822295,6.3270864,10.136419,3.3739393,3.377717,5.4955873,4.417001,3.0980597,14
ce30ef86b4fd2789602071c2,1.121342,4.454386,9.213337,4.2297387,0.8232949,8.233151,11.518248,8.893557,7.357986,9.045577,2.4098468,3.1615355,5.873924,4.7216616,3.7035537,53
eaeeb5077117b7b6f96029f8,1.1377794,4.2828465,9.233547,4.166063,0.6717063,8.498451,10.250652,9.641152,6.457899,8.892225,2.347211,2.6896749,5.990848,4.3336453,3.8354213,24
f616a5c53613b8776911af6b,1.4007758,3.8458357,9.382146,4.6292877,0.75104463,8.649174,11.043752,8.819175,6.890757,9.418454,3.182796,3.3690088,5.3394413,4.639032,3.159944,51
fccebf7526847ff3ea33073d,0.10398675,3.7324595,10.173082,5.9139857,1.7682195,8.503238,9.094402,9.4720955,6.9087124,8.073922,4.043362,2.7885299,5.4355907,3.959674,3.4547794,4
00fb57fb8af6c8b1321fe950,1.1651793,4.0758986,9.257993,4.3085833,0.8629461,8.158138,11.510394,8.81451,7.135875,9.16232,2.8297439,3.264005,5.4735694,4.764253,3.52859,52
084fb5e662844ed66c6cdb9f,0.3013695,4.960775,10.085754,5.0167966,0.6783519,9.393403,9.653896,9.264707,6.937738,9.562372,3.0163841,3.7324195,5.9147573,4.3163695,2.894042,45
0b861cd5623e0f3fd3117baa,1.2169737,4.301188,9.189586,3.8549893,1.1159674,8.584191,10.098488,9.83863,6.6090584,8.81547,2.586671,2.6872766,6.7618456,4.4256763,3.8699944,29
0fcd7455bccdccfc3f9a75d7,0.33332372,4.9654245,10.0819025,4.9718776,0.73247725,9.432536,9.616371,9.25269,6.935611,9.483108,2.9738321,3.6700284,5.983277,4.299722,2.951103,45
10e669c4f913e0318d3e5439,2.1069982,4.7608724,8.727628,3.0328639,0.64348704,8.755501,10.872473,9.825936,6.5316358,9.927886,2.5141532,2.9348407,6.321374,4.5137515,3.603407,-1
165775fe800a1001d7af6b67,1.0130384,4.5027018,9.221535,4.1790705,0.77367365,8.116306,11.629248,8.9102545,7.320934,9.015178,2.378702,3.117682,5.8514557,4.6646667,3.7136178,53
184b42a3a893565f2030f08b,0.9230235,4.581828,9.360416,4.8845353,0.47797137,8.39501,10.686756,9.337885,7.404569,9.487089,2.3363557,3.346598,5.875193,4.7554917,3.61486,41
1b92bfe73dc958264eccb094,1.457235,3.7270753,9.452389,3.447746,1.210865,8.472182,10.803002,9.476136,6.2909894,9.376315,3.8590646,3.598249,5.1707416,5.1296988,3.0322142,21
1bf347004c2bd4756d730379,1.6133492,4.5287,9.336061,3.651149,1.3712851,9.212895,10.154422,9.546204,6.87553,8.405399,2.2434669,2.7765067,7.3504987,4.8672957,3.939459,34
1e36180bf2fe653fa94d58fc,1.2663183,3.9541934,9.332419,4.4805737,1.0451697,8.479264,11.340135,8.685681,7.105973,9.188819,3.0667517,3.4767094,5.4279222,4.7436852,3.302194,54
27cf12f8dd438d1bb5edfa20,1.4642048,4.599524,9.365235,3.8440082,1.1397432,8.604337,10.948096,9.13064,7.0829325,9.137687,2.5693598,2.977294,6.4853373,4.58498,3.7164104,12
2cb4ea5ec1e9935b57ce80d1,1.2659127,3.7183914,9.461148,3.5311756,0.98112816,8.071584,10.830337,9.686658,6.4501467,9.77398,3.9773946,3.5287936,5.251654,5.246423,3.0840504,22
2f697ac518c01e29ea61eb40,1.4077075,3.6178474,9.404102,3.9207265,0.4279512,8.081697,9.527708,10.53962,5.941251,9.777021,3.2036421,3.162044,5.662369,5.110012,3.6100087,27
3221c436a0afced2c12cb354,1.114797,4.423886,9.497874,4.3390937,0.9502121,8.462649,11.04674,8.923215,7.1194367,8.539582,2.1828034,2.8886807,6.025927,4.662585,3.8811014,-1
3498c86bd7411c2208421e14,1.4035579,4.0307207,9.1023855,4.541459,0.22628307,7.9889817,10.071244,10.302518,6.819801,10.301898,3.107095,3.266098,5.933962,4.822357,3.4747038,47
374dd2009038cd1e1d3e5c52,2.0616193,4.115768,9.299822,4.143457,1.3258315,9.061479,10.212873,9.684258,6.7152,9.202909,3.2014132,3.625749,5.660702,4.5707927,3.1345806,9
37dd6b14c931b37190e3e698,1.0618469,4.2963963,9.231152,4.352494,0.811569,8.05957,11.5056715,8.896658,7.2339363,9.144246,2.5540683,3.241808,5.5498347,4.689858,3.674122,53
3860538d8c6ea9bfdff93e94,1.8760059,4.936621,8.763451,3.723501,0.45788825,9.03244,10.232739,9.949217,6.9266033,9.718346,2.031395,2.8764768,6.792445,4.6759,3.692845,3
39fa34c3641d435c28334298,1.0450748,3.8365161,9.40311,4.274832,0.9698082,8.896661,10.96945,8.790577,6.4643545,8.919994,3.1412907,3.3587372,5.3296223,4.484708,3.119124,-1
44f89553210631841101723d,1.060426,4.1869392,9.491842,4.5283446,1.1141334,8.468253,10.562623,9.090356,6.490618,9.511359,2.9898002,3.7296257,5.0907955,4.4125915,3.193182,50
4569e4be621058f2817a8628,1.3111101,3.9308634,9.045,4.341195,0.13325709,8.017634,10.194595,10.268321,6.5651836,10.099492,2.999951,3.1090577,5.9292994,4.6925077,3.5262253,47
49540ba3a884bac74f79959d,1.0571188,4.4361916,9.77701,4.8376317,0.99859107,8.694875,10.134265,9.325331,6.9073896,9.513206,3.0038795,3.5538073,5.8030825,4.4602885,3.2239516,-1
4a45ab781438abaeaaded1e9,1.0507104,3.7543764,9.183099,4.512609,0.941404,8.517972,11.065031,9.140125,7.283501,9.323654,3.3183684,3.4808755,6.063561,4.78939,3.3149912,-1
4b6d2441af6a817033ca01c5,1.4354329,3.881851,8.816476,3.1428301,1.492376,9.422693,10.697341,9.673522,6.98384,9.278813,3.754628,3.6155074,7.111299,5.243457,3.0486364,7
4fbe004389eeee902d7da197,0.31852016,4.9240026,10.092232,4.931494,0.76787406,9.38467,9.683612,9.241364,6.87547,9.48814,3.079934,3.6897943,5.9150386,4.3616323,2.9274604,45
5110980b967fbef8c788a773,1.0095307,3.8102112,9.440553,4.2740974,0.98930746,8.883775,10.943567,8.795237,6.4411364,8.894517,3.1731427,3.3720002,5.311519,4.517605,3.1018283,-1
539c34ec6897727c8e4f65f4,1.1611001,3.9311335,9.365014,4.553715,0.662504,8.927231,10.900609,8.8669195,6.5786233,9.311875,3.1547785,3.2250826,5.445004,4.249324,3.0794926,51
53e0cdb5d7ec0c715ac87d03,1.204851,4.04596,9.277283,3.5391777,0.8309237,8.2021265,11.046375,9.601164,6.738309,9.873649,3.6515152,3.4519567,5.7300763,5.0351377,3.1572807,22
5885b6433da886c063fdd8e7,0.83946383,4.4462943,9.323255,3.9636633,0.2556593,8.461112,11.516721,9.047851,6.620208,9.521757,2.8564417,3.1938431,5.6079793,4.364711,3.1604288,25
5a02c9f1a1fd706e74fc6282,1.2667097,3.2785802,9.794697,3.9051073,1.2059765,7.989672,10.608419,9.582345,6.32577,9.4554825,4.2538123,3.8400195,4.711633,5.610694,2.9105551,22
5b31d8b955895d0279d48776,0.83452564,4.161949,9.523925,3.9675267,0.47764915,8.596379,10.697023,9.602336,6.3961315,9.655522,3.4492936,3.4305768,5.565961,4.7504253,2.9594877,25
606f19da12d281b7e077c56e,1.0687243,4.3335066,10.014047,3.8225381,1.0789354,8.144122,10.6178055,9.2745075,6.4014506,9.097511,2.8804677,3.329599,5.578879,4.9690146,3.487026,19
62a3c74229ab3c9f2a5f92e8,0.31494796,4.955324,10.082438,5.011657,0.6825043,9.390468,9.656074,9.260426,6.932097,9.563115,3.0148618,3.7277367,5.8993726,4.310152,2.900332,45
62aa07fcbb3f8e8b63ddc4d8,1.1687037,4.5286674,9.740906,4.4072733,1.5548683,8.792563,10.94501,8.529703,7.263566,8.823723,2.8492346,3.3207412,6.104679,4.524378,3.4057827,36
636aa5ec3e821b5760584ecf,1.4957131,4.9231954,9.733242,4.419634,1.2580271,9.351664,9.945833,9.486145,7.3950915,9.130318,2.1549265,3.396855,7.643751,4.7439427,3.5769978,5
669a21ed6694827f367180c8,1.167853,4.52844,9.708845,4.3651624,1.5281198,8.737036,11.014947,8.532416,7.265062,8.810784,2.815651,3.3006165,6.096396,4.5407095,3.4345539,36
695a12298f974afa27e46bd2,1.1764731,4.5984535,9.539094,4.8963118,0.5331545,8.8648,9.745386,9.628199,6.889016,9.955671,2.958976,3.336702,5.6625857,4.535569,3.260586,-1
6baec1cd34e678ecfb45fcc3,1.4214532,3.8461373,8.843967,3.1324391,1.4854207,9.393338,10.694781,9.659514,6.961879,9.287152,3.8035026,3.6196744,7.0618176,5.294272,3.0408456,7
